g.name	raw.score	z.score	p.value	q.value
ID1	13.283476	8.657855	0.000000	0.000000
ZMYND8	11.349313	7.165792	0.000000	0.000000
IGFBP1	11.268686	7.103594	0.000000	0.000000
AJUBA	10.969483	6.872781	0.000000	0.000000
AL132780.3	10.749891	6.703382	0.000000	0.000000
DCAF11	10.115270	6.213819	0.000000	0.000005
BPIFB2	10.059821	6.171044	0.000000	0.000006
PNN	9.551216	5.778693	0.000000	0.000056
AHSG	9.455294	5.704696	0.000000	0.000076
DEPP1	9.381042	5.647416	0.000000	0.000094
FLOT1	9.151828	5.470595	0.000000	0.000229
RBM39	9.123184	5.448498	0.000000	0.000237
PCK2	9.099338	5.430103	0.000000	0.000240
NRL	9.082996	5.417496	0.000000	0.000240
CIRBP	9.029379	5.376134	0.000000	0.000274
NFKBIA	9.019918	5.368836	0.000000	0.000274
SRP54	8.998168	5.352057	0.000000	0.000282
DDX39B	8.572825	5.023937	0.000001	0.001420
BCL2L1	8.557284	5.011948	0.000001	0.001420
EMC9	8.552659	5.008380	0.000001	0.001420
TRAPPC6B	8.499070	4.967040	0.000002	0.001663
APOB	8.378565	4.874079	0.000003	0.002507
HNMT	8.361222	4.860701	0.000003	0.002560
MGME1	8.310743	4.821760	0.000004	0.002861
TINF2	8.309139	4.820523	0.000004	0.002861
SNX5	8.257366	4.780583	0.000004	0.003293
AL136295.1	8.250311	4.775141	0.000004	0.003293
RNASE4	8.238383	4.765939	0.000005	0.003307
HECTD1	8.225656	4.756121	0.000005	0.003307
ANG	8.212490	4.745965	0.000005	0.003307
IER3	8.211541	4.745233	0.000005	0.003307
RNF31	8.110406	4.667215	0.000007	0.004625
UQCRC2	8.039632	4.612618	0.000010	0.005748
ASXL1	8.032687	4.607260	0.000010	0.005748
AL163636.2	8.008089	4.588285	0.000011	0.006093
EFNA1	7.997110	4.579815	0.000011	0.006158
NR0B2	7.964052	4.554313	0.000012	0.006732
SRC	7.877884	4.487841	0.000017	0.008694
NBPF1	7.875614	4.486090	0.000017	0.008694
STRN3	7.836956	4.456268	0.000019	0.009685
