BCL6	5.213681	8.014351	0.000000	0.000000
ACBD4	4.645902	6.873850	0.000000	0.000000
NR6A1	4.563347	6.708022	0.000000	0.000000
TM7SF2	4.553259	6.687758	0.000000	0.000000
PTMA	4.445660	6.471624	0.000000	0.000001
NR4A1	4.366710	6.313038	0.000000	0.000003
ERCC1	4.253560	6.085753	0.000000	0.000010
DNAJC22	4.235185	6.048842	0.000000	0.000011
IGF2	4.188184	5.954431	0.000000	0.000018
PLCD3	4.131169	5.839906	0.000000	0.000031
TMEM253	4.123998	5.825500	0.000000	0.000031
TMEM141	4.094927	5.767106	0.000000	0.000040
PPM1J	4.055328	5.687562	0.000000	0.000058
ZNHIT2	4.046570	5.669971	0.000000	0.000058
AL355987.3	4.042524	5.661844	0.000000	0.000058
MFSD3	4.000064	5.576553	0.000000	0.000088
ZNF462	3.991446	5.559242	0.000000	0.000091
RPL38	3.950259	5.476511	0.000000	0.000136
RHOF	3.882357	5.340115	0.000000	0.000269
CNEP1R1	3.817745	5.210329	0.000001	0.000506
NBPF1	3.800876	5.176445	0.000001	0.000575
DSCAML1	3.744677	5.063557	0.000001	0.000974
GLI1	3.740744	5.055657	0.000001	0.000974
KRTCAP2	3.736223	5.046576	0.000001	0.000977
UPK2	3.719517	5.013019	0.000001	0.001110
RGMB	3.699048	4.971903	0.000002	0.001311
SMIM12	3.666903	4.907333	0.000002	0.001736
INHBE	3.662686	4.898862	0.000002	0.001745
NR2F1	3.641625	4.856556	0.000003	0.001985
CALCB	3.641024	4.855349	0.000003	0.001985
LZTS2	3.639140	4.851564	0.000003	0.001985
FRS3	3.634056	4.841352	0.000003	0.002021
CHIT1	3.613387	4.799835	0.000004	0.002394
BCL9L	3.605422	4.783836	0.000004	0.002483
MYO1F	3.603485	4.779945	0.000004	0.002483
TRIM46	3.600502	4.773952	0.000004	0.002484
IGFBP3	3.568465	4.709600	0.000006	0.003279
SETD1B	3.550012	4.672534	0.000007	0.003751
ADAMTS17	3.548601	4.669698	0.000007	0.003751
PPM1N	3.535518	4.643420	0.000008	0.004133
GPR3	3.519479	4.611201	0.000010	0.004681
MIDN	3.500038	4.572150	0.000012	0.005467
KAZALD1	3.490627	4.553246	0.000013	0.005776
COMTD1	3.488960	4.549897	0.000013	0.005776
GORASP2	3.476288	4.524443	0.000014	0.006339
VPS18	3.440037	4.451626	0.000020	0.008598
NDUFA4L2	3.430065	4.431595	0.000022	0.009119
NEMF	3.428664	4.428781	0.000022	0.009119
MDGA1	3.413553	4.398428	0.000025	0.010214
PRMT1	3.408190	4.387655	0.000026	0.010484
AC135178.2	3.406062	4.383380	0.000027	0.010484
TEDC1	3.397524	4.366230	0.000029	0.011083
HIC1	3.388415	4.347932	0.000031	0.011700
NXPH3	3.386899	4.344888	0.000032	0.011700
FOXD2	3.383221	4.337500	0.000033	0.011700
ATP5F1D	3.382847	4.336748	0.000033	0.011700
SLC4A9	3.377385	4.325776	0.000034	0.011907
RSAD1	3.374529	4.320040	0.000035	0.011907
ATP8B2	3.373649	4.318273	0.000036	0.011907
RIPOR1	3.372892	4.316751	0.000036	0.011907
IGF2	3.343097	4.256901	0.000046	0.015137
RPL26	3.322859	4.216250	0.000055	0.017692
CCDC42	3.311409	4.193251	0.000061	0.019086
PDGFRA	3.308545	4.187497	0.000062	0.019086
NEURL3	3.308274	4.186953	0.000062	0.019086
TPBGL	3.294108	4.158498	0.000070	0.021100
CCDC88C	3.292687	4.155643	0.000071	0.021100
DAND5	3.289635	4.149513	0.000073	0.021326
PLK2	3.286061	4.142334	0.000075	0.021486
S100A2	3.284054	4.138302	0.000076	0.021486
FAIM	3.283271	4.136729	0.000077	0.021486
C11orf58	3.281863	4.133901	0.000078	0.021486
CACNB3	3.279911	4.129981	0.000079	0.021538
HES3	3.273179	4.116458	0.000083	0.022465
NEK8	3.268612	4.107283	0.000087	0.023018
PPP1R1B	3.264156	4.098333	0.000090	0.023565
UBE3D	3.245382	4.060621	0.000105	0.027127
EFNB2	3.242977	4.055791	0.000107	0.027309
METTL25	3.240266	4.050346	0.000109	0.027487
CATSPERZ	3.239071	4.047944	0.000110	0.027487
AQP6	3.235048	4.039863	0.000114	0.027890
ABCC12	3.234238	4.038236	0.000115	0.027890
PCBD2	3.224415	4.018505	0.000124	0.029833
ARMC12	3.210493	3.990540	0.000139	0.032971
ALG3	3.207395	3.984318	0.000142	0.033402
CDC42SE1	3.198675	3.966801	0.000153	0.035394
CDH24	3.173830	3.916896	0.000186	0.042594
EEF1AKMT4	3.171041	3.911293	0.000190	0.043043
ZNF219	3.164614	3.898383	0.000200	0.044760
ARHGAP22	3.155880	3.880838	0.000214	0.047389
RNPEPL1	3.152272	3.873591	0.000220	0.047751
ADRM1	3.152079	3.873204	0.000220	0.047751
ANKRD63	3.146152	3.861299	0.000231	0.049463
