g.name	raw.score	z.score	p.value	q.value
AL132780.3	12.834921	7.276592	0.000000	0.000000
AJUBA	12.711009	7.190933	0.000000	0.000000
PCK2	11.780597	6.547750	0.000000	0.000001
IGFBP1	11.168643	6.124713	0.000000	0.000014
ID1	11.101779	6.078491	0.000000	0.000015
DCAF11	11.057613	6.047960	0.000000	0.000015
RBM39	10.950192	5.973701	0.000000	0.000020
PNN	10.724248	5.817508	0.000000	0.000044
NRL	10.519971	5.676294	0.000000	0.000089
EMC9	10.392486	5.588165	0.000000	0.000132
HECTD1	10.167459	5.432606	0.000000	0.000282
ZMYND8	10.021778	5.331899	0.000000	0.000444
STRN3	9.949260	5.281768	0.000000	0.000535
AP4S1	9.768262	5.156646	0.000001	0.000955
NBPF1	9.734587	5.133367	0.000001	0.001005
SRP54	9.689329	5.102081	0.000001	0.001106
TINF2	9.632264	5.062633	0.000001	0.001239
ROMO1	9.623451	5.056540	0.000001	0.001239
NFS1	9.606258	5.044655	0.000001	0.001246
RNASE4	9.330100	4.853750	0.000003	0.002945
RBCK1	9.325544	4.850601	0.000003	0.002945
ANG	9.304510	4.836060	0.000003	0.003016
RNF31	9.273896	4.814897	0.000004	0.003195
ZNFX1	9.211662	4.771875	0.000005	0.003763
CEBPB	9.142742	4.724231	0.000006	0.004457
TRAPPC6B	9.135693	4.719358	0.000006	0.004457
NFKBIA	9.053078	4.662248	0.000008	0.005469
HEATR5A	9.049708	4.659918	0.000008	0.005469
PSME1	9.009193	4.631910	0.000009	0.006014
AL163636.2	8.956946	4.595793	0.000010	0.006867
MGME1	8.944626	4.587276	0.000011	0.006911
NEDD8	8.884098	4.545434	0.000013	0.007930
TTC6	8.881229	4.543450	0.000013	0.007930
GMPR2	8.867876	4.534220	0.000014	0.008026
SNX5	8.827244	4.506131	0.000016	0.008821
NEDD8-MDP1	8.819335	4.500664	0.000016	0.008821
PPP1R3E	8.797649	4.485672	0.000017	0.009181
