g.name	raw.score	z.score	p.value	q.value
EGR1	1.608765	14.770933	0.000000	0.000000
IRF3	1.139040	9.763644	0.000000	0.000000
ZFP36	0.967902	7.939303	0.000000	0.000000
PLEKHG2	0.875446	6.953713	0.000000	0.000000
SERTAD1	0.815423	6.313867	0.000000	0.000003
BCL2L12	0.811966	6.277011	0.000000	0.000003
PRX	0.736440	5.471898	0.000000	0.000313
HNRNPUL1	0.701890	5.103591	0.000001	0.001951
GSK3A	0.684632	4.919628	0.000002	0.004414
MED29	0.681392	4.885081	0.000003	0.004753
PAF1	0.673043	4.796089	0.000004	0.006703
