BORCS6	35.879852	67.931580	0.000000	0.000000
TRIM41	20.922222	39.446630	0.000000	0.000000
HIST1H1T	16.872074	31.733626	0.000000	0.000000
RACK1	16.617704	31.249209	0.000000	0.000000
CFL1	14.481926	27.181885	0.000000	0.000000
MXD1	13.642963	25.584185	0.000000	0.000000
HES7	13.328593	24.985505	0.000000	0.000000
DNAJC7	11.285852	21.095359	0.000000	0.000000
HSD17B8	10.750370	20.075601	0.000000	0.000000
MKRN2OS	10.557481	19.708268	0.000000	0.000000
AC005551.1	8.793630	16.349231	0.000000	0.000000
KCNC3	8.210370	15.238486	0.000000	0.000000
RPL14	8.073630	14.978080	0.000000	0.000000
MRPL35	7.869778	14.589870	0.000000	0.000000
ZSCAN9	7.864222	14.579290	0.000000	0.000000
OTUD3	7.721630	14.307740	0.000000	0.000000
SFXN5	7.121037	13.163986	0.000000	0.000000
HYPK	7.027037	12.984975	0.000000	0.000000
ATP6V1G2-DDX39B	6.880963	12.706795	0.000000	0.000000
S100A13	6.517556	12.014730	0.000000	0.000000
GPAA1	6.392963	11.777459	0.000000	0.000000
RPS24	5.839704	10.723846	0.000000	0.000000
HCFC1R1	5.826444	10.698595	0.000000	0.000000
MAP3K7CL	5.458889	9.998631	0.000000	0.000000
ZFC3H1	5.410444	9.906375	0.000000	0.000000
G6PC3	5.083185	9.283150	0.000000	0.000000
SELPLG	5.037259	9.195690	0.000000	0.000000
C12orf10	4.999111	9.123041	0.000000	0.000000
TST	4.901852	8.937823	0.000000	0.000000
RAD1	4.824370	8.790269	0.000000	0.000000
LY6G5B	4.784296	8.713953	0.000000	0.000000
TOR1AIP1	4.720519	8.592496	0.000000	0.000000
ITGA2B	4.611852	8.385554	0.000000	0.000000
UNG	4.570741	8.307263	0.000000	0.000000
TXNDC9	4.564444	8.295273	0.000000	0.000000
WDR97	4.444593	8.067030	0.000000	0.000000
LY6G6F-LY6G6D	4.395259	7.973080	0.000000	0.000000
CKS1B	4.386148	7.955729	0.000000	0.000000
SDCBP2	4.341111	7.869962	0.000000	0.000000
LY6G6F	4.308667	7.808176	0.000000	0.000000
HCN3	4.111778	7.433225	0.000000	0.000000
THRA	4.067333	7.348586	0.000000	0.000000
PLCB3	4.054370	7.323900	0.000000	0.000000
COX7B	4.051630	7.318680	0.000000	0.000000
CREB3L4	3.986296	7.194261	0.000000	0.000000
PARP16	3.933333	7.093400	0.000000	0.000000
B4GALT2	3.903556	7.036692	0.000000	0.000000
PAQR4	3.856444	6.946974	0.000000	0.000000
PSENEN	3.845481	6.926097	0.000000	0.000000
ADAD2	3.809630	6.857821	0.000000	0.000000
SHARPIN	3.794148	6.828339	0.000000	0.000000
PCP2	3.694222	6.638042	0.000000	0.000000
YPEL3	3.674296	6.600096	0.000000	0.000000
ZBTB12	3.365556	6.012138	0.000000	0.000002
BCAS4	3.329037	5.942593	0.000000	0.000003
AC026464.6	3.313556	5.913110	0.000000	0.000004
OTOP3	3.311778	5.909724	0.000000	0.000004
C17orf75	3.304000	5.894913	0.000000	0.000004
ZP3	3.294889	5.877562	0.000000	0.000004
NRM	3.171778	5.643112	0.000000	0.000016
FUZ	3.136741	5.576388	0.000000	0.000023
THOC6	3.057556	5.425590	0.000000	0.000052
TEX45	3.030370	5.373819	0.000000	0.000068
ZNF207	3.015852	5.346170	0.000000	0.000077
CCDC116	3.006963	5.329242	0.000000	0.000083
MVP	2.958963	5.237832	0.000000	0.000133
SDS	2.955481	5.231202	0.000000	0.000135
SETD1B	2.938889	5.199604	0.000001	0.000157
RNF10	2.825037	4.982787	0.000002	0.000468
UTP11	2.817852	4.969104	0.000002	0.000494
RHOF	2.762815	4.864293	0.000003	0.000815
GP1BB	2.701704	4.747914	0.000005	0.001402
ZC3H4	2.700519	4.745657	0.000005	0.001402
GCDH	2.589333	4.533919	0.000014	0.003693
C4orf3	2.574519	4.505706	0.000016	0.004139
CDK4	2.538370	4.436866	0.000021	0.005492
DNAJC4	2.538222	4.436584	0.000021	0.005492
ABHD8	2.524815	4.411051	0.000024	0.006055
CORO7-PAM16	2.522963	4.407524	0.000024	0.006055
VEGFB	2.522074	4.405832	0.000024	0.006055
CLPP	2.520000	4.401882	0.000025	0.006086
MAFG	2.517481	4.397086	0.000025	0.006140
HRC	2.485630	4.336428	0.000033	0.007905
BRWD1	2.476889	4.319782	0.000035	0.008394
UBE2B	2.464000	4.295237	0.000039	0.009221
IARS2	2.462074	4.291569	0.000040	0.009258
C2orf78	2.452444	4.273231	0.000043	0.009900
LETM2	2.446593	4.262087	0.000045	0.010264
ANXA2	2.443185	4.255598	0.000047	0.010433
UBXN8	2.407926	4.188451	0.000062	0.013698
DEPDC5	2.405185	4.183231	0.000063	0.013847
RING1	2.392889	4.159815	0.000070	0.015102
PPOX	2.385852	4.146413	0.000074	0.015795
FRMD8	2.374444	4.124689	0.000081	0.017096
RPL22	2.371259	4.118624	0.000083	0.017344
ONECUT3	2.356815	4.091116	0.000093	0.019215
ZFP36	2.336296	4.052041	0.000109	0.022296
HES5	2.334741	4.049079	0.000110	0.022335
EGLN1	2.324519	4.029612	0.000119	0.023918
CDKL3	2.275704	3.936650	0.000172	0.034291
FIBCD1	2.267778	3.921556	0.000183	0.036025
TNFAIP3	2.246000	3.880083	0.000215	0.041936
AC068946.2	2.227481	3.844817	0.000246	0.047589
CSNK2B	2.220000	3.830569	0.000260	0.049781
