SHMT2	17.210061	38.641465	0.000000	0.000000
TSNAXIP1	10.673583	23.857158	0.000000	0.000000
ID1	10.321770	23.061423	0.000000	0.000000
GNA11	9.265404	20.672116	0.000000	0.000000
MFRP	9.210319	20.547525	0.000000	0.000000
GCAT	8.153091	18.156269	0.000000	0.000000
MRPL10	8.041389	17.903621	0.000000	0.000000
PRDM11	7.756263	17.258718	0.000000	0.000000
CHAD	7.570879	16.839413	0.000000	0.000000
ARFGAP3	7.550616	16.793583	0.000000	0.000000
FBXO9	7.332319	16.299834	0.000000	0.000000
KCNK4	7.255664	16.126456	0.000000	0.000000
FAM207A	7.114707	15.807636	0.000000	0.000000
C17orf49	6.955271	15.447021	0.000000	0.000000
PTRH1	6.832042	15.168300	0.000000	0.000000
TPBGL	6.742222	14.965144	0.000000	0.000000
AC007731.5	6.635012	14.722656	0.000000	0.000000
NKX3-1	6.510630	14.441327	0.000000	0.000000
PPP1R42	6.445301	14.293564	0.000000	0.000000
JAK3	6.149668	13.624897	0.000000	0.000000
TMEM161A	6.107864	13.530344	0.000000	0.000000
NEUROG2	6.103735	13.521003	0.000000	0.000000
RPL23A	6.089290	13.488332	0.000000	0.000000
TNIP2	5.824334	12.889051	0.000000	0.000000
CTRL	5.745143	12.709936	0.000000	0.000000
TNFRSF12A	5.730882	12.677681	0.000000	0.000000
RNASEK	5.689185	12.583370	0.000000	0.000000
FAM228B	5.667636	12.534630	0.000000	0.000000
PDE4A	5.614177	12.413715	0.000000	0.000000
CIRBP	5.612699	12.410372	0.000000	0.000000
HLA-B	5.535126	12.234916	0.000000	0.000000
AL136295.5	5.410173	11.952296	0.000000	0.000000
GPD1	5.355833	11.829388	0.000000	0.000000
FBXO44	5.334553	11.781257	0.000000	0.000000
C17orf107	5.292545	11.686242	0.000000	0.000000
GP1BB	5.205067	11.488383	0.000000	0.000000
FBXL8	5.118961	11.293627	0.000000	0.000000
NFKB2	5.085276	11.217438	0.000000	0.000000
ITPA	5.070741	11.184562	0.000000	0.000000
MZF1	4.904827	10.809295	0.000000	0.000000
WNT1	4.870242	10.731072	0.000000	0.000000
SETD1B	4.858859	10.705325	0.000000	0.000000
ARC	4.848259	10.681349	0.000000	0.000000
VKORC1	4.793806	10.558188	0.000000	0.000000
PYM1	4.768130	10.500112	0.000000	0.000000
SFTPC	4.747533	10.453525	0.000000	0.000000
LRRC46	4.729951	10.413758	0.000000	0.000000
METTL1	4.724640	10.401746	0.000000	0.000000
SLC23A1	4.659835	10.255169	0.000000	0.000000
TNNT2	4.621017	10.167370	0.000000	0.000000
NRSN2	4.602016	10.124393	0.000000	0.000000
ARAP3	4.576509	10.066701	0.000000	0.000000
PUS7	4.538852	9.981527	0.000000	0.000000
LGI3	4.412650	9.696081	0.000000	0.000000
IGDCC3	4.402500	9.673124	0.000000	0.000000
PNPO	4.393326	9.652374	0.000000	0.000000
FKBP5	4.371143	9.602202	0.000000	0.000000
SLC44A4	4.225012	9.271679	0.000000	0.000000
TARBP2	4.163223	9.131925	0.000000	0.000000
VPS18	4.160551	9.125881	0.000000	0.000000
CCNQ	4.107238	9.005298	0.000000	0.000000
STAC2	4.067862	8.916235	0.000000	0.000000
