TM9SF1	6.956119	6.779161	0.000000	0.000001
SPATA2	6.893464	6.701318	0.000000	0.000001
IPO4	6.646708	6.394745	0.000000	0.000003
MZF1	6.598191	6.334466	0.000000	0.000004
ID1	6.561730	6.289167	0.000000	0.000004
THTPA	6.457495	6.159663	0.000000	0.000007
GDE1	6.446561	6.146079	0.000000	0.000007
ZFHX2	6.289250	5.950633	0.000000	0.000020
RALGAPA1	6.266392	5.922235	0.000000	0.000021
BCL2L1	6.150846	5.778678	0.000000	0.000045
NRSN2	6.080577	5.691374	0.000000	0.000067
AL136295.4	6.061360	5.667499	0.000000	0.000070
AL132780.3	5.923053	5.495665	0.000000	0.000169
AJUBA	5.878722	5.440587	0.000000	0.000204
DAD1	5.873986	5.434703	0.000000	0.000204
CCP110	5.842659	5.395782	0.000000	0.000237
AP4S1	5.695016	5.212348	0.000001	0.000589
CLIC1	5.645168	5.150416	0.000001	0.000767
MSH5	5.560521	5.045249	0.000001	0.001242
STRN3	5.526440	5.002906	0.000001	0.001460
MSH5-SAPCD1	5.504778	4.975994	0.000002	0.001568
NCOA5	5.499538	4.969483	0.000002	0.001568
PRMT5	5.491367	4.959331	0.000002	0.001577
CFAP61	5.445467	4.902305	0.000002	0.002002
SYS1	5.433131	4.886978	0.000003	0.002057
DHRS2	5.427878	4.880452	0.000003	0.002057
EMC9	5.400722	4.846713	0.000003	0.002334
PTPN1	5.390131	4.833554	0.000003	0.002398
PNN	5.380341	4.821391	0.000004	0.002456
SPAG16	5.356164	4.791353	0.000004	0.002657
ZNF584	5.355978	4.791122	0.000004	0.002657
PRKAR1A	5.349230	4.782738	0.000004	0.002679
DPM1	5.330478	4.759441	0.000005	0.002875
IGFBP1	5.327112	4.755258	0.000005	0.002875
NBPF1	5.304306	4.726924	0.000006	0.003194
SRP54	5.286610	4.704938	0.000006	0.003445
ZNFX1	5.243471	4.651341	0.000008	0.004307
CASP9	5.221233	4.623713	0.000009	0.004767
SYS1-DBNDD2	5.206165	4.604992	0.000010	0.005064
TINF2	5.184217	4.577724	0.000011	0.005596
ZMYND8	5.168931	4.558732	0.000012	0.005844
NEDD8	5.167970	4.557539	0.000012	0.005844
GMPR2	5.157751	4.544841	0.000013	0.006048
NEDD8-MDP1	5.134242	4.515634	0.000015	0.006746
STK11IP	5.084691	4.454071	0.000020	0.008646
ARHGAP5	5.081720	4.450380	0.000020	0.008646
EIF2S2	5.058149	4.421095	0.000023	0.009449
AL136295.1	5.056144	4.418604	0.000023	0.009449
NQO2	5.054110	4.416077	0.000023	0.009449
CEP112	5.007325	4.357950	0.000030	0.011931
MOCS3	5.003973	4.353785	0.000031	0.011931
CHMP4A	4.969594	4.311073	0.000037	0.014080
TSNAXIP1	4.955530	4.293600	0.000040	0.014399
ZSWIM1	4.954720	4.292593	0.000040	0.014399
NAA20	4.952837	4.290254	0.000040	0.014399
HECTD1	4.949789	4.286467	0.000041	0.014399
C2orf81	4.941979	4.276764	0.000043	0.014399
PSMB5	4.939908	4.274190	0.000043	0.014399
PKIG	4.938795	4.272807	0.000043	0.014399
DNAH7	4.938546	4.272498	0.000043	0.014399
PPP1R21	4.927512	4.258789	0.000046	0.015016
NFS1	4.921944	4.251872	0.000047	0.015215
SCFD1	4.910492	4.237644	0.000050	0.015406
PSME1	4.909077	4.235886	0.000051	0.015406
C20orf96	4.907517	4.233947	0.000051	0.015406
ROMO1	4.905766	4.231772	0.000052	0.015406
PPP1R3E	4.904859	4.230645	0.000052	0.015406
PANK2	4.891202	4.213677	0.000056	0.016307
FBXO36	4.878805	4.198276	0.000059	0.016915
MDP1	4.878649	4.198081	0.000059	0.016915
AC005041.1	4.851215	4.163997	0.000069	0.019231
TRAPPC6B	4.848017	4.160024	0.000070	0.019280
DCAF11	4.844838	4.156074	0.000071	0.019288
C20orf27	4.842633	4.153334	0.000072	0.019288
BCL2L2-PABPN1	4.836888	4.146197	0.000074	0.019603
WDR54	4.829782	4.137368	0.000077	0.020066
PCK2	4.822953	4.128884	0.000079	0.020512
NR1D1	4.819253	4.124287	0.000081	0.020637
ZNF768	4.788791	4.086441	0.000094	0.023778
RANBP10	4.786502	4.083596	0.000095	0.023778
COG7	4.780410	4.076027	0.000098	0.024200
KIAA0391	4.778152	4.073222	0.000100	0.024200
TTC6	4.770996	4.064332	0.000103	0.024647
RAB36	4.769768	4.062806	0.000104	0.024647
YIPF3	4.760310	4.051055	0.000109	0.025546
RBM39	4.748196	4.036004	0.000116	0.026833
FAM161A	4.742406	4.028811	0.000119	0.027305
FOXA1	4.736705	4.021728	0.000123	0.027726
RNF31	4.734802	4.019363	0.000124	0.027726
INO80B	4.697642	3.973195	0.000149	0.032807
ZNF19	4.696426	3.971684	0.000150	0.032807
WDR35	4.691526	3.965597	0.000153	0.033244
NRL	4.687228	3.960257	0.000157	0.033590
RSPH14	4.682972	3.954969	0.000160	0.033936
INO80B-WBP1	4.671858	3.941161	0.000169	0.035431
LTB4R2	4.669883	3.938708	0.000171	0.035431
HOMEZ	4.664789	3.932378	0.000175	0.035950
FOXN2	4.658277	3.924288	0.000181	0.036395
ABHD4	4.658088	3.924053	0.000181	0.036395
DHRS1	4.653238	3.918027	0.000185	0.036892
NOP9	4.639213	3.900603	0.000198	0.038885
STK35	4.638328	3.899502	0.000199	0.038885
BCL2L2	4.624685	3.882553	0.000213	0.041133
KIF3B	4.622655	3.880030	0.000215	0.041138
DNAJC16	4.610968	3.865511	0.000227	0.043103
RBCK1	4.607964	3.861779	0.000230	0.043317
MGME1	4.600420	3.852406	0.000239	0.044492
AL139353.1	4.596655	3.847727	0.000243	0.044881
SNX5	4.574191	3.819819	0.000271	0.049491
DDAH2	4.571759	3.816797	0.000274	0.049610
DTD2	4.568518	3.812770	0.000278	0.049924
