g.name	raw.score	z.score	p.value	q.value
NBPF1	11.240341	12.247712	0.000000	0.000000
MDM4	6.908131	7.373141	0.000000	0.000000
PPP1R15B	5.611294	5.913951	0.000000	0.000046
RCC1	5.598943	5.900054	0.000000	0.000046
MPZL1	5.592532	5.892840	0.000000	0.000046
ARID1A	5.496833	5.785160	0.000000	0.000072
KPNA6	5.439156	5.720263	0.000000	0.000089
HJV	5.414647	5.692685	0.000000	0.000091
RPS6KC1	5.267237	5.526820	0.000000	0.000206
BSDC1	5.246984	5.504032	0.000000	0.000210
IMMT	5.176790	5.425050	0.000000	0.000294
MRPL35	5.109634	5.349487	0.000000	0.000405
DCAF6	5.075189	5.310729	0.000000	0.000459
ARL5A	4.990431	5.215360	0.000000	0.000704
MPC2	4.977225	5.200501	0.000001	0.000710
RABGAP1L	4.965452	5.187254	0.000001	0.000713
SDE2	4.929375	5.146661	0.000001	0.000783
PTP4A2	4.922179	5.138564	0.000001	0.000783
RCSD1	4.919844	5.135937	0.000001	0.000783
RSBN1	4.897157	5.110409	0.000001	0.000848
CLCN6	4.850930	5.058395	0.000001	0.001052
TMEM69	4.787335	4.986838	0.000002	0.001438
USP48	4.739387	4.932888	0.000002	0.001744
PDIK1L	4.737190	4.930416	0.000002	0.001744
GPBP1L1	4.681323	4.867554	0.000003	0.002159
MTHFR	4.681016	4.867209	0.000003	0.002159
GALNT5	4.677048	4.862744	0.000003	0.002159
KHDRBS1	4.644344	4.825946	0.000003	0.002488
UCHL5	4.624477	4.803591	0.000004	0.002675
ID3	4.617620	4.795876	0.000004	0.002684
UTP11	4.599561	4.775557	0.000004	0.002774
TROVE2	4.599480	4.775465	0.000004	0.002774
GALE	4.584117	4.758179	0.000005	0.002921
TOR1AIP2	4.561804	4.733073	0.000005	0.003194
FHL3	4.555709	4.726215	0.000006	0.003205
CDC73	4.550095	4.719898	0.000006	0.003210
TOR1AIP1	4.514838	4.680227	0.000007	0.003764
NBAS	4.487049	4.648959	0.000008	0.004240
SH3BGRL3	4.471685	4.631671	0.000009	0.004443
RBM8A	4.468265	4.627823	0.000009	0.004443
RBM15	4.461948	4.620716	0.000009	0.004464
PTPN7	4.458001	4.616275	0.000009	0.004464
SUCO	4.450835	4.608211	0.000010	0.004525
AL117348.2	4.435792	4.591285	0.000011	0.004780
PYCR2	4.427940	4.582450	0.000011	0.004867
CDC42BPA	4.422679	4.576531	0.000011	0.004892
EPB41	4.412773	4.565385	0.000012	0.005039
AC243547.3	4.405357	4.557039	0.000012	0.005125
IPO9	4.396848	4.547465	0.000013	0.005244
AP4B1	4.368395	4.515450	0.000015	0.005942
RHOC	4.352434	4.497491	0.000016	0.006316
TAL1	4.347884	4.492371	0.000017	0.006339
DCLRE1B	4.334601	4.477425	0.000018	0.006650
SORT1	4.327879	4.469862	0.000018	0.006735
C1orf116	4.324731	4.466320	0.000019	0.006735
TMEM167B	4.305883	4.445112	0.000020	0.007270
DYNC1I2	4.296178	4.434193	0.000021	0.007438
SLC2A1	4.294299	4.432079	0.000022	0.007438
CAP1	4.289742	4.426951	0.000022	0.007479
ITGA10	4.267088	4.401461	0.000025	0.008211
ZNF436	4.264225	4.398239	0.000025	0.008211
ERMAP	4.259064	4.392432	0.000026	0.008288
TRAPPC3	4.255365	4.388270	0.000026	0.008307
PEX11B	4.249014	4.381124	0.000027	0.008328
SVBP	4.248509	4.380555	0.000027	0.008328
TAF12	4.231490	4.361406	0.000030	0.008882
TIA1	4.228698	4.358265	0.000030	0.008882
USP21	4.226223	4.355479	0.000030	0.008882
ABCB10	4.209625	4.336804	0.000033	0.009368
C2orf42	4.209400	4.336550	0.000033	0.009368
ZBTB37	4.205608	4.332284	0.000034	0.009409
MAP7D1	4.195359	4.320751	0.000035	0.009753
