PCK1	6.966400	6.449212	0.000000	0.000007
EFS	6.755528	6.187359	0.000000	0.000013
NAGPA	6.738927	6.166745	0.000000	0.000013
GZF1	6.718415	6.141273	0.000000	0.000013
NGDN	6.495783	5.864817	0.000000	0.000054
XRCC2	6.470473	5.833388	0.000000	0.000054
PHF20	6.443605	5.800024	0.000000	0.000056
RBM39	6.359084	5.695069	0.000000	0.000090
HSP90AB1	6.211279	5.511531	0.000000	0.000224
APLF	6.139528	5.422433	0.000000	0.000328
APPBP2	6.069425	5.335382	0.000000	0.000452
MOCS3	6.064169	5.328855	0.000000	0.000452
ALG1	6.009381	5.260821	0.000000	0.000598
MAGOH	5.995500	5.243585	0.000000	0.000608
HIST1H2AK	5.982862	5.227891	0.000000	0.000616
TP53INP2	5.921313	5.151462	0.000001	0.000858
NBPF1	5.909970	5.137377	0.000001	0.000869
FN1	5.893995	5.117539	0.000001	0.000908
ABHD12	5.822279	5.028486	0.000001	0.001352
AJUBA	5.749742	4.938411	0.000002	0.002012
SPATA2	5.691786	4.866445	0.000003	0.002661
AC104109.3	5.685250	4.858328	0.000003	0.002661
PPP2CA	5.680744	4.852733	0.000003	0.002661
GVQW2	5.666426	4.834953	0.000003	0.002779
RBCK1	5.590922	4.741196	0.000005	0.004180
RMI2	5.577593	4.724644	0.000006	0.004347
AL132780.3	5.533281	4.669619	0.000007	0.005420
PNN	5.517262	4.649726	0.000008	0.005474
TRAPPC6B	5.516812	4.649168	0.000008	0.005474
TMEM189	5.513343	4.644861	0.000008	0.005474
CTGF	5.487449	4.612707	0.000010	0.006148
SGK2	5.478937	4.602136	0.000010	0.006253
MBIP	5.449469	4.565544	0.000012	0.007073
ELL2	5.446634	4.562024	0.000012	0.007073
ZNF337	5.405368	4.510782	0.000015	0.008669
ZMYND8	5.363216	4.458438	0.000019	0.010658
TMEM189-UBE2V1	5.357576	4.451435	0.000020	0.010698
RAD51C	5.340636	4.430400	0.000022	0.011437
DHRS1	5.329228	4.416233	0.000023	0.011530
IFT172	5.327469	4.414050	0.000023	0.011530
NOP9	5.325318	4.411378	0.000024	0.011530
PCNA	5.297148	4.376398	0.000028	0.012967
PLPP7	5.295050	4.373792	0.000028	0.012967
CDS2	5.289757	4.367220	0.000029	0.013042
FBXO48	5.281419	4.356866	0.000030	0.013341
AMIGO2	5.273753	4.347346	0.000031	0.013603
FOXA1	5.232144	4.295678	0.000039	0.016644
JPH4	5.210359	4.268626	0.000044	0.018299
AL096870.1	5.201848	4.258058	0.000046	0.018743
MLF1	5.198114	4.253422	0.000047	0.018743
MSH5-SAPCD1	5.187850	4.240676	0.000050	0.019398
CCDC28A	5.179312	4.230073	0.000052	0.019544
TRAF6	5.179108	4.229820	0.000052	0.019544
RALGAPA1	5.175212	4.224983	0.000053	0.019578
SIVA1	5.169307	4.217650	0.000055	0.019827
SRP54	5.154858	4.199707	0.000059	0.020848
GOLPH3	5.152859	4.197224	0.000060	0.020848
VPS35L	5.143338	4.185403	0.000063	0.021529
CSNK1D	5.125701	4.163501	0.000069	0.023190
RPL23	5.116709	4.152335	0.000072	0.023888
CWC25	5.113307	4.148111	0.000073	0.023912
TIAF1	5.108027	4.141555	0.000075	0.024174
DOK6	5.089480	4.118523	0.000083	0.025807
ANXA2	5.089088	4.118037	0.000083	0.025807
SEC23A	5.079738	4.106426	0.000087	0.026653
AP4S1	5.068513	4.092487	0.000092	0.027545
MSH5	5.066374	4.089831	0.000093	0.027545
CGB2	5.064398	4.087377	0.000094	0.027545
TINF2	5.054943	4.075637	0.000099	0.028381
PABPN1	5.050213	4.069764	0.000101	0.028381
PEF1	5.049967	4.069458	0.000101	0.028381
ING3	5.027986	4.042162	0.000113	0.031075
LITAF	5.026442	4.040245	0.000114	0.031075
SPEM2	5.012071	4.022400	0.000122	0.032941
ID1	5.006551	4.015545	0.000126	0.033348
EMC9	5.004267	4.012709	0.000127	0.033348
CALM2	4.998757	4.005867	0.000131	0.033830
UBALD2	4.974849	3.976179	0.000147	0.037598
SDC4	4.964679	3.963550	0.000155	0.039030
ITPRIPL2	4.959739	3.957415	0.000159	0.039490
TTC6	4.955639	3.952324	0.000162	0.039796
IPO4	4.943327	3.937036	0.000172	0.041341
ADAT1	4.942881	3.936483	0.000172	0.041341
MAP1LC3B	4.940250	3.933215	0.000174	0.041378
CTC1	4.937339	3.929601	0.000177	0.041476
SLC22A17	4.928438	3.918548	0.000185	0.042383
ZFHX2	4.921141	3.909486	0.000191	0.042383
CBR4	4.920573	3.908782	0.000192	0.042383
AKAP6	4.917655	3.905157	0.000195	0.042383
UQCRC2	4.916182	3.903329	0.000196	0.042383
LTB4R2	4.915229	3.902145	0.000197	0.042383
PSMB5	4.914420	3.901141	0.000198	0.042383
THOC1	4.913990	3.900606	0.000198	0.042383
CHCHD5	4.911858	3.897959	0.000200	0.042383
CPNE6	4.909996	3.895647	0.000202	0.042383
ZNF341	4.904183	3.888429	0.000208	0.043136
ZNFX1	4.899722	3.882889	0.000212	0.043620
C19orf73	4.888594	3.869070	0.000224	0.045551
HIST1H2BF	4.883876	3.863212	0.000229	0.046124
KPNA5	4.880161	3.858599	0.000233	0.046483
SIRPD	4.874516	3.851589	0.000240	0.047283
DCAF11	4.866163	3.841216	0.000249	0.048726
