FSCN2	10.766468	9.661883	0.000000	0.000000
AJUBA	8.948605	7.578267	0.000000	0.000000
AL132780.3	8.885027	7.505394	0.000000	0.000000
ACTG1	8.761987	7.364367	0.000000	0.000000
NBPF1	8.234338	6.759581	0.000000	0.000000
NOP9	7.980244	6.468341	0.000000	0.000001
DHRS1	7.976446	6.463988	0.000000	0.000001
PNN	7.837900	6.305188	0.000000	0.000002
AP4S1	7.763473	6.219881	0.000000	0.000004
LTB4R2	7.747898	6.202029	0.000000	0.000004
STRN3	7.690995	6.136807	0.000000	0.000005
DHRS2	7.506492	5.925331	0.000000	0.000016
PPP2R3C	7.465792	5.878682	0.000000	0.000019
AL121594.1	7.456427	5.867948	0.000000	0.000019
KIAA0391	7.441908	5.851306	0.000000	0.000019
TMEM114	7.363684	5.761647	0.000000	0.000030
THTPA	7.360056	5.757488	0.000000	0.000030
ZFHX2	7.312044	5.702458	0.000000	0.000038
AL136295.4	7.218481	5.595217	0.000000	0.000067
TINF2	7.201675	5.575954	0.000000	0.000070
TRAPPC6B	7.186753	5.558850	0.000000	0.000074
PSMB5	7.169451	5.539018	0.000000	0.000079
IPO4	7.157598	5.525433	0.000000	0.000081
NEDD8	7.124373	5.487351	0.000000	0.000095
GMPR2	7.114455	5.475983	0.000000	0.000095
TM9SF1	7.113204	5.474549	0.000000	0.000095
NEDD8-MDP1	7.093901	5.452424	0.000000	0.000103
C14orf119	7.021485	5.369421	0.000000	0.000152
PSME2	7.019590	5.367250	0.000000	0.000152
RNF31	6.999939	5.344726	0.000000	0.000166
PPP1R3E	6.990424	5.333820	0.000000	0.000170
EMC9	6.939774	5.275766	0.000000	0.000224
TSSK4	6.921703	5.255052	0.000000	0.000243
AL136295.5	6.896906	5.226630	0.000000	0.000273
HECTD1	6.881839	5.209361	0.000001	0.000291
ACIN1	6.855304	5.178947	0.000001	0.000331
RBM39	6.836905	5.157858	0.000001	0.000359
HOMEZ	6.831745	5.151944	0.000001	0.000361
SRP54	6.728192	5.033253	0.000001	0.000635
PRMT5	6.726085	5.030838	0.000001	0.000635
DAD1	6.712290	5.015026	0.000001	0.000670
PCK2	6.688252	4.987473	0.000002	0.000751
SEC23A	6.679881	4.977878	0.000002	0.000769
CHMP4A	6.656619	4.951216	0.000002	0.000845
AP1G2	6.655477	4.949907	0.000002	0.000845
BCL2L2-PABPN1	6.643222	4.935860	0.000002	0.000886
BCL2L2	6.632570	4.923651	0.000002	0.000917
AL136295.1	6.629502	4.920136	0.000002	0.000917
ROMO1	6.620951	4.910334	0.000002	0.000942
NFS1	6.617514	4.906394	0.000002	0.000942
KHNYN	6.611914	4.899976	0.000002	0.000953
IRF9	6.602448	4.889126	0.000003	0.000986
MDP1	6.587569	4.872071	0.000003	0.001051
FBXO33	6.582178	4.865893	0.000003	0.001063
