C1QL4	13.966468	9.359766	0.000000	0.000000
WDR83	13.167456	8.707728	0.000000	0.000000
MAN2B1	12.839213	8.439864	0.000000	0.000000
NBPF1	12.096831	7.834040	0.000000	0.000000
COL12A1	11.979656	7.738419	0.000000	0.000000
WDR83OS	11.469748	7.322307	0.000000	0.000000
LTB4R2	11.176132	7.082700	0.000000	0.000000
LAG3	10.923494	6.876533	0.000000	0.000000
AC010422.5	10.722244	6.712302	0.000000	0.000000
CHMP7	10.456280	6.495261	0.000000	0.000001
PYM1	10.319757	6.383851	0.000000	0.000001
WBP2	10.183144	6.272368	0.000000	0.000002
RPS2	10.168857	6.260708	0.000000	0.000002
FLOT2	10.125100	6.225000	0.000000	0.000002
ZNF593	10.097199	6.202232	0.000000	0.000002
PBX2	9.995357	6.119123	0.000000	0.000004
HIST1H2BJ	9.962577	6.092373	0.000000	0.000004
EHBP1L1	9.928941	6.064924	0.000000	0.000005
EMD	9.854678	6.004321	0.000000	0.000006
FOXH1	9.796625	5.956947	0.000000	0.000008
FAM110D	9.596814	5.793890	0.000000	0.000019
UNK	9.549321	5.755133	0.000000	0.000023
GEMIN8	9.419577	5.649256	0.000000	0.000041
TLR9	9.284964	5.539404	0.000000	0.000072
GPR3	9.240776	5.503344	0.000000	0.000084
ATP5F1B	9.228313	5.493174	0.000000	0.000086
MICAL2	9.214728	5.482087	0.000000	0.000088
TMEM253	9.110228	5.396809	0.000000	0.000134
CDC42BPG	9.012065	5.316703	0.000000	0.000199
AL928654.3	8.990330	5.298967	0.000000	0.000212
TACR2	8.956598	5.271439	0.000000	0.000237
ZFP36	8.876061	5.205716	0.000001	0.000324
RNASEK	8.801751	5.145076	0.000001	0.000430
TMEM270	8.758798	5.110024	0.000001	0.000500
NXPH3	8.724873	5.082339	0.000001	0.000559
PYY	8.657951	5.027727	0.000001	0.000716
AC005837.2	8.639669	5.012808	0.000001	0.000751
LZTS2	8.605679	4.985070	0.000002	0.000824
CYB5D1	8.604110	4.983790	0.000002	0.000824
HSF4	8.590488	4.972674	0.000002	0.000849
FOXP1	8.525556	4.919686	0.000002	0.001076
HIST1H3B	8.430172	4.841847	0.000003	0.001536
PECAM1	8.421697	4.834931	0.000003	0.001551
JUNB	8.386051	4.805842	0.000004	0.001744
CD63	8.376756	4.798256	0.000004	0.001769
ATPAF2	8.369707	4.792504	0.000004	0.001779
GID4	8.291272	4.728497	0.000006	0.002361
BLOC1S1-RDH5	8.256704	4.700288	0.000006	0.002641
BLOC1S1	8.250370	4.695119	0.000007	0.002651
GCK	8.242752	4.688902	0.000007	0.002674
ITGA7	8.210950	4.662950	0.000008	0.002954
KHNYN	8.206434	4.659265	0.000008	0.002954
RDH12	8.196438	4.651108	0.000008	0.003010
FEV	8.170791	4.630178	0.000009	0.003256
TMEM104	8.151048	4.614066	0.000010	0.003444
AC026954.2	8.143420	4.607842	0.000010	0.003481
PLCD3	8.131280	4.597935	0.000010	0.003579
TEPSIN	8.119785	4.588554	0.000011	0.003672
DNASE1L3	8.112397	4.582525	0.000011	0.003703
EMILIN1	8.108503	4.579348	0.000011	0.003703
SLC27A5	8.097642	4.570485	0.000012	0.003792
TNS2	8.093334	4.566969	0.000012	0.003792
HSPG2	8.065934	4.544609	0.000013	0.004132
UFSP1	8.052001	4.533239	0.000014	0.004283
HLA-E	8.027919	4.513587	0.000015	0.004609
SLC16A3	8.012978	4.501394	0.000016	0.004729
NHEJ1	8.012691	4.501160	0.000016	0.004729
CBR3	8.002335	4.492709	0.000017	0.004840
CAVIN1	7.990871	4.483354	0.000017	0.004974
RNASE13	7.968011	4.464698	0.000019	0.005312
SF3B2	7.965049	4.462282	0.000019	0.005312
IFFO1	7.952566	4.452094	0.000020	0.005424
CEACAM18	7.951675	4.451367	0.000020	0.005424
RGMB	7.939933	4.441785	0.000021	0.005584
BAZ2A	7.923498	4.428374	0.000022	0.005847
BCL6	7.889987	4.401027	0.000025	0.006510
ICAM2	7.859497	4.376145	0.000028	0.007167
SEMA3B	7.832980	4.354505	0.000030	0.007727
GSC2	7.831196	4.353050	0.000031	0.007727
