PIGU	10.172479	6.800029	0.000000	0.000001
PCK1	10.000608	6.649000	0.000000	0.000001
AL132780.3	9.451301	6.166304	0.000000	0.000009
PTP4A1	9.424701	6.142929	0.000000	0.000009
RBM39	9.418398	6.137390	0.000000	0.000009
AJUBA	9.411050	6.130933	0.000000	0.000009
ZMYND8	9.130712	5.884590	0.000000	0.000034
CP	9.077658	5.837969	0.000000	0.000039
SEPHS2	8.914378	5.694490	0.000000	0.000080
AP4S1	8.577690	5.398630	0.000000	0.000339
NRL	8.573181	5.394668	0.000000	0.000339
RAPGEF5	8.559464	5.382614	0.000000	0.000339
NBPF1	8.516953	5.345258	0.000000	0.000382
SPATS2L	8.474317	5.307792	0.000000	0.000433
TM4SF1	8.381759	5.226458	0.000000	0.000620
TP53INP2	8.327581	5.178849	0.000001	0.000745
CARHSP1	8.281179	5.138074	0.000001	0.000865
SRP54	8.237691	5.099860	0.000001	0.000964
DCAF11	8.226893	5.090371	0.000001	0.000964
ROCK2	8.220947	5.085147	0.000001	0.000964
TXNDC11	8.052624	4.937234	0.000002	0.001927
IRF2BP2	8.038258	4.924611	0.000002	0.001958
UQCRC2	8.013637	4.902976	0.000002	0.002082
BPIFB2	7.974673	4.868737	0.000003	0.002359
NUDT7	7.959814	4.855679	0.000003	0.002413
SDC4	7.940052	4.838313	0.000003	0.002435
SMPDL3A	7.939629	4.837942	0.000003	0.002435
HECTD1	7.898364	4.801681	0.000004	0.002750
NFKBIA	7.893984	4.797832	0.000004	0.002750
ADGRG6	7.823521	4.735914	0.000005	0.003562
NR1D1	7.816256	4.729530	0.000006	0.003562
STRN3	7.777624	4.695582	0.000007	0.004050
FOXA1	7.738967	4.661613	0.000008	0.004604
HEATR5A	7.685687	4.614794	0.000009	0.005552
CFLAR	7.675628	4.605955	0.000010	0.005618
ID1	7.647961	4.581643	0.000011	0.006107
CAPZA2	7.613518	4.551376	0.000013	0.006783
CPSF4L	7.608295	4.546786	0.000013	0.006783
TTC6	7.598749	4.538398	0.000013	0.006866
ASXL1	7.579604	4.521575	0.000015	0.007216
ARHGAP5	7.573671	4.516362	0.000015	0.007216
DUSP1	7.564645	4.508430	0.000015	0.007301
SPTSSA	7.539381	4.486230	0.000017	0.007880
RALGAPA1	7.520385	4.469537	0.000018	0.008221
SLC16A5	7.517050	4.466606	0.000019	0.008221
DHRS2	7.507234	4.457980	0.000019	0.008358
ESF1	7.496425	4.448482	0.000020	0.008534
NDUFAF5	7.482938	4.436631	0.000021	0.008807
HNMT	7.460743	4.417127	0.000023	0.009406
IL1R1	7.453979	4.411183	0.000024	0.009409
TRIB3	7.450332	4.407979	0.000024	0.009409
AL031777.3	7.410677	4.373133	0.000028	0.010754
HIST1H2AD	7.368520	4.336087	0.000033	0.012398
SLC2A10	7.353286	4.322700	0.000035	0.012894
TAT	7.341289	4.312159	0.000037	0.013249
CTGF	7.320903	4.294244	0.000040	0.014056
HIST1H2BF	7.288783	4.266020	0.000045	0.015582
ETV4	7.268556	4.248245	0.000048	0.016279
EGLN3	7.267864	4.247638	0.000048	0.016279
NR0B2	7.258129	4.239083	0.000050	0.016600
SUN5	7.234997	4.218756	0.000054	0.017645
MGME1	7.232875	4.216892	0.000055	0.017645
SNX5	7.212107	4.198641	0.000059	0.018750
RBCK1	7.205568	4.192895	0.000061	0.018822
MIPOL1	7.202599	4.190286	0.000061	0.018822
PCK2	7.188012	4.177469	0.000065	0.019558
SGK2	7.182250	4.172405	0.000066	0.019677
NQO2	7.156983	4.150203	0.000073	0.021265
TRAPPC6B	7.122775	4.120143	0.000082	0.023730
PNN	7.097483	4.097918	0.000090	0.025628
APOB	7.063308	4.067887	0.000102	0.028563
SP3	7.056574	4.061969	0.000104	0.028852
JPH4	7.028420	4.037230	0.000115	0.031159
SYNJ2	7.027252	4.036203	0.000116	0.031159
C14orf93	6.981325	3.995845	0.000136	0.036153
HIST1H3D	6.967922	3.984067	0.000143	0.037394
LRP11	6.963811	3.980455	0.000145	0.037443
NAA20	6.957034	3.974500	0.000148	0.037849
RNF43	6.929269	3.950102	0.000163	0.040649
AC004687.2	6.929269	3.950102	0.000163	0.040649
HIST1H2AC	6.912257	3.935153	0.000173	0.042584
HIST1H2BN	6.903243	3.927232	0.000179	0.043395
SLC17A9	6.891411	3.916834	0.000186	0.044188
HIST1H2BC	6.890998	3.916472	0.000186	0.044188
PTPN4	6.871123	3.899006	0.000199	0.046390
ACOT8	6.867989	3.896253	0.000202	0.046390
HIST1H2AK	6.864115	3.892849	0.000204	0.046390
ABHD4	6.863266	3.892103	0.000205	0.046390
AGPS	6.850328	3.880733	0.000214	0.047890
NRSN2	6.844988	3.876041	0.000218	0.047890
RHOB	6.844117	3.875276	0.000219	0.047890
