VAMP2	20.536048	12.888057	0.000000	0.000000
TLE4	17.189978	10.402692	0.000000	0.000000
DACH1	16.263897	9.714825	0.000000	0.000000
HIST1H4I	14.109765	8.114797	0.000000	0.000000
CYGB	13.513170	7.671663	0.000000	0.000000
APEX1	13.059229	7.334488	0.000000	0.000000
OSGEP	12.919192	7.230473	0.000000	0.000000
PCDH9	12.688691	7.059263	0.000000	0.000000
FAM189B	12.666033	7.042433	0.000000	0.000000
GANAB	12.494767	6.915222	0.000000	0.000000
TEX54	12.350521	6.808080	0.000000	0.000000
CDC14A	12.301651	6.771781	0.000000	0.000000
RCC1	12.206195	6.700879	0.000000	0.000000
USP21	11.872870	6.453295	0.000000	0.000001
EIF4A1	11.838251	6.427581	0.000000	0.000001
JCHAIN	11.612681	6.260034	0.000000	0.000002
POLG2	11.520047	6.191228	0.000000	0.000002
CATSPERE	11.247532	5.988812	0.000000	0.000007
S100A1	11.201391	5.954539	0.000000	0.000008
HIST1H3A	11.074600	5.860362	0.000000	0.000014
UBE2T	11.007815	5.810756	0.000000	0.000018
SNAPC5	10.912125	5.739680	0.000000	0.000025
ZNF184	10.716402	5.594303	0.000000	0.000055
H2AFX	10.564487	5.481465	0.000000	0.000099
HOXB5	10.444151	5.392082	0.000000	0.000155
GPR180	10.379821	5.344300	0.000000	0.000191
SNAP47	10.371494	5.338115	0.000000	0.000191
HIST1H4K	10.332103	5.308857	0.000000	0.000215
CBX5	10.311538	5.293581	0.000000	0.000225
ZBTB33	10.249339	5.247382	0.000000	0.000278
ATXN1	10.234102	5.236064	0.000000	0.000279
RASSF1	10.232103	5.234580	0.000000	0.000279
FAM174B	10.102089	5.138009	0.000001	0.000446
SIT1	10.067244	5.112127	0.000001	0.000494
HNRNPK	9.819514	4.928120	0.000002	0.001190
RMI1	9.816339	4.925762	0.000002	0.001190
TMEM262	9.795433	4.910233	0.000002	0.001249
PRRT2	9.753965	4.879432	0.000003	0.001414
RIIAD1	9.744968	4.872749	0.000003	0.001424
HNRNPA1	9.675459	4.821120	0.000004	0.001748
HOXB8	9.674097	4.820109	0.000004	0.001748
DEGS1	9.646679	4.799743	0.000004	0.001882
CDK2	9.585544	4.754334	0.000005	0.002238
AP000812.4	9.584654	4.753673	0.000005	0.002238
ASIC3	9.554947	4.731607	0.000005	0.002363
WDR78	9.552557	4.729832	0.000006	0.002363
MIER1	9.546480	4.725318	0.000006	0.002363
COMMD3-BMI1	9.544578	4.723906	0.000006	0.002363
COX20	9.441806	4.647569	0.000008	0.003310
HOXD12	9.424359	4.634610	0.000009	0.003445
MRPS14	9.376470	4.599039	0.000010	0.003980
GJC2	9.322765	4.559149	0.000012	0.004686
RPL41	9.291026	4.535574	0.000014	0.005117
AC106886.5	9.277863	4.525797	0.000014	0.005250
LBR	9.236508	4.495080	0.000016	0.005921
LIX1L	9.201603	4.469153	0.000018	0.006531
GPR61	9.110644	4.401591	0.000025	0.008659
P4HB	9.099360	4.393210	0.000026	0.008829
HOXB4	9.085700	4.383064	0.000027	0.009075
KIAA1549	9.033912	4.344597	0.000032	0.010554
VPS51	8.995125	4.315787	0.000036	0.011761
CX3CR1	8.893268	4.240130	0.000050	0.015853
HIST1H4B	8.890973	4.238426	0.000050	0.015853
WDR37	8.858650	4.214418	0.000055	0.017272
SEPHS2	8.844679	4.204041	0.000058	0.017749
RPL27A	8.840091	4.200632	0.000059	0.017749
B4GALT6	8.828434	4.191974	0.000061	0.018131
MAZ	8.821688	4.186963	0.000062	0.018244
HMGN4	8.805278	4.174774	0.000066	0.018919
SGIP1	8.734966	4.122549	0.000081	0.022748
AL163636.2	8.734304	4.122056	0.000082	0.022748
FAM199X	8.731628	4.120069	0.000082	0.022748
EHBP1L1	8.709776	4.103838	0.000088	0.023985
TFAP2A	8.680802	4.082317	0.000096	0.025840
KCNJ4	8.675743	4.078559	0.000097	0.025871
SIPA1L2	8.671610	4.075489	0.000099	0.025871
SLC18B1	8.630743	4.045135	0.000112	0.028884
PTP4A2	8.625033	4.040893	0.000114	0.029007
ASXL3	8.612392	4.031504	0.000118	0.029746
CXCL12	8.575988	4.004464	0.000131	0.032745
PTCD1	8.560408	3.992892	0.000138	0.033873
GPATCH4	8.524506	3.966225	0.000153	0.036870
RAB33A	8.519833	3.962754	0.000155	0.036870
TXLNA	8.519401	3.962433	0.000155	0.036870
GCN1	8.492753	3.942640	0.000168	0.039339
MAP2K5	8.489299	3.940074	0.000170	0.039339
GPC6	8.480168	3.933292	0.000174	0.039939
TNRC6B	8.474648	3.929191	0.000177	0.040017
PRAC1	8.471712	3.927011	0.000179	0.040017
ATP5MF-PTCD1	8.457367	3.916356	0.000186	0.040981
UBN2	8.455908	3.915272	0.000187	0.040981
GIPC2	8.443648	3.906165	0.000194	0.042005
SPEM3	8.427056	3.893842	0.000203	0.043599
HSPA6	8.420333	3.888848	0.000207	0.043618
GSC2	8.416299	3.885852	0.000210	0.043618
DUSP1	8.415920	3.885570	0.000210	0.043618
CDC42BPA	8.393059	3.868590	0.000224	0.046106
ACTR8	8.379161	3.858266	0.000234	0.047254
OLFML2A	8.377371	3.856937	0.000235	0.047254
ADSS	8.352222	3.838257	0.000252	0.049845
CYP27C1	8.351694	3.837865	0.000253	0.049845
